,FL_DATE,FL_NUM,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,DEP_TIME,ARR_TIME,Unnamed: 6,o_lat,o_lng,d_lat,d_lng
58,2013-01-03,3600,30135,31295,1253.0,1453.0,,40.6516458,-75.4440964,42.331427,-83.0457538
59,2013-01-03,3435,31295,31136,1231.0,1500.0,,42.331427,-83.0457538,30.3321838,-81.655651
60,2013-01-03,3630,30135,31295,633.0,825.0,,40.6516458,-75.4440964,42.331427,-83.0457538
61,2013-01-03,3679,30685,31295,642.0,914.0,,40.5478429,-88.864698,42.331427,-83.0457538
62,2013-01-03,3758,30135,31295,1708.0,1854.0,,40.6516458,-75.4440964,42.331427,-83.0457538
63,2013-01-03,3940,31295,35412,1542.0,1728.0,,42.331427,-83.0457538,35.9606384,-83.9207392
64,2013-01-03,3957,35412,31295,738.0,920.0,,35.9606384,-83.9207392,42.331427,-83.0457538
65,2013-01-03,3958,31295,35412,1022.0,1204.0,,42.331427,-83.0457538,35.9606384,-83.9207392
66,2013-01-03,3891,30685,31295,1612.0,1833.0,,40.5478429,-88.864698,42.331427,-83.0457538
67,2013-01-03,3891,31295,30685,1525.0,1540.0,,42.331427,-83.0457538,40.5478429,-88.864698
68,2013-01-03,3933,35412,31295,1650.0,1827.0,,35.9606384,-83.9207392,42.331427,-83.0457538
69,2013-01-03,3936,31295,30135,1454.0,1610.0,,42.331427,-83.0457538,40.6516458,-75.4440964
70,2013-01-03,4096,31295,35412,2015.0,2219.0,,42.331427,-83.0457538,35.9606384,-83.9207392
71,2013-01-03,4263,35412,31295,1245.0,1428.0,,35.9606384,-83.9207392,42.331427,-83.0457538
72,2013-01-03,4245,31295,30685,2018.0,2102.0,,42.331427,-83.0457538,40.5478429,-88.864698
73,2013-01-03,3288,31136,31295,1409.0,1622.0,,30.3321838,-81.655651,42.331427,-83.0457538
74,2013-01-03,1449,31295,30529,1633.0,1813.0,,42.331427,-83.0457538,41.7637111,-72.6850932
75,2013-01-03,1449,30529,31295,1841.0,2027.0,,41.7637111,-72.6850932,42.331427,-83.0457538
76,2013-01-04,3509,31295,30529,2159.0,2327.0,,42.331427,-83.0457538,41.7637111,-72.6850932
77,2013-01-04,3397,30529,31295,546.0,803.0,,41.7637111,-72.6850932,42.331427,-83.0457538
78,2013-01-04,3600,30135,31295,1246.0,1416.0,,40.6516458,-75.4440964,42.331427,-83.0457538
79,2013-01-04,3435,31295,31136,1224.0,1441.0,,42.331427,-83.0457538,30.3321838,-81.655651
80,2013-01-04,3679,30685,31295,642.0,913.0,,40.5478429,-88.864698,42.331427,-83.0457538
81,2013-01-04,3758,30135,31295,1653.0,1836.0,,40.6516458,-75.4440964,42.331427,-83.0457538
82,2013-01-04,3940,31295,35412,1538.0,1657.0,,42.331427,-83.0457538,35.9606384,-83.9207392
83,2013-01-04,3957,35412,31295,740.0,932.0,,35.9606384,-83.9207392,42.331427,-83.0457538
84,2013-01-04,3958,31295,35412,1023.0,1150.0,,42.331427,-83.0457538,35.9606384,-83.9207392
85,2013-01-04,3891,30685,31295,1613.0,1840.0,,40.5478429,-88.864698,42.331427,-83.0457538
86,2013-01-04,3891,31295,30685,1524.0,1539.0,,42.331427,-83.0457538,40.5478429,-88.864698
87,2013-01-04,3933,35412,31295,1648.0,1831.0,,35.9606384,-83.9207392,42.331427,-83.0457538
88,2013-01-04,3936,31295,30135,1356.0,1513.0,,42.331427,-83.0457538,40.6516458,-75.4440964
89,2013-01-04,4096,31295,35412,2009.0,2141.0,,42.331427,-83.0457538,35.9606384,-83.9207392
90,2013-01-04,4263,35412,31295,1245.0,1435.0,,35.9606384,-83.9207392,42.331427,-83.0457538
91,2013-01-04,4245,31295,30685,2011.0,2019.0,,42.331427,-83.0457538,40.5478429,-88.864698
92,2013-01-04,3288,31136,31295,1405.0,1620.0,,30.3321838,-81.655651,42.331427,-83.0457538
93,2013-01-04,1449,31295,30529,1547.0,1718.0,,42.331427,-83.0457538,41.7637111,-72.6850932
94,2013-01-04,1449,30529,31295,1815.0,2011.0,,41.7637111,-72.6850932,42.331427,-83.0457538
95,2013-01-04,4879,30135,31295,547.0,723.0,,40.6516458,-75.4440964,42.331427,-83.0457538
96,2013-01-04,4883,31295,30135,1727.0,1901.0,,42.331427,-83.0457538,40.6516458,-75.4440964
97,2013-01-04,4901,31295,30529,1738.0,1900.0,,42.331427,-83.0457538,41.7637111,-72.6850932
98,2013-01-04,4959,31295,30135,857.0,1021.0,,42.331427,-83.0457538,40.6516458,-75.4440964
99,2013-01-04,5188,34653,31295,553.0,941.0,,36.1539816,-95.992775,42.331427,-83.0457538
100,2013-01-04,5129,30529,31295,1624.0,1830.0,,41.7637111,-72.6850932,42.331427,-83.0457538
101,2013-01-04,5129,31295,30529,1400.0,1538.0,,42.331427,-83.0457538,41.7637111,-72.6850932
102,2013-01-04,5317,30529,31295,652.0,841.0,,41.7637111,-72.6850932,42.331427,-83.0457538
103,2013-01-04,5324,31295,34653,1531.0,1637.0,,42.331427,-83.0457538,36.1539816,-95.992775
104,2013-01-04,5365,34653,31295,1744.0,2044.0,,36.1539816,-95.992775,42.331427,-83.0457538
105,2013-01-04,5160,31295,34653,2141.0,2259.0,,42.331427,-83.0457538,36.1539816,-95.992775
106,2013-01-05,5016,31295,34653,1603.0,1717.0,,42.331427,-83.0457538,36.1539816,-95.992775
107,2013-01-05,5072,30529,31295,1319.0,1501.0,,41.7637111,-72.6850932,42.331427,-83.0457538
108,2013-01-05,5072,31295,30529,1130.0,1249.0,,42.331427,-83.0457538,41.7637111,-72.6850932
109,2013-01-05,5188,34653,31295,554.0,851.0,,36.1539816,-95.992775,42.331427,-83.0457538
110,2013-01-05,5118,30135,31295,1250.0,1439.0,,40.6516458,-75.4440964,42.331427,-83.0457538
111,2013-01-05,5317,30529,31295,657.0,847.0,,41.7637111,-72.6850932,42.331427,-83.0457538
112,2013-01-05,3679,30685,31295,645.0,900.0,,40.5478429,-88.864698,42.331427,-83.0457538
113,2013-01-05,3759,31295,35412,1722.0,1852.0,,42.331427,-83.0457538,35.9606384,-83.9207392
114,2013-01-05,3957,35412,31295,737.0,915.0,,35.9606384,-83.9207392,42.331427,-83.0457538
115,2013-01-05,3958,31295,35412,1204.0,1333.0,,42.331427,-83.0457538,35.9606384,-83.9207392
116,2013-01-05,3891,31295,30685,1522.0,1546.0,,42.331427,-83.0457538,40.5478429,-88.864698
117,2013-01-05,4363,31295,30529,1746.0,1922.0,,42.331427,-83.0457538,41.7637111,-72.6850932
118,2013-01-05,4263,35412,31295,1252.0,1431.0,,35.9606384,-83.9207392,42.331427,-83.0457538
119,2013-01-05,4280,31295,30135,1729.0,1854.0,,42.331427,-83.0457538,40.6516458,-75.4440964
120,2013-01-06,3509,31295,30529,2201.0,2333.0,,42.331427,-83.0457538,41.7637111,-72.6850932
121,2013-01-06,3600,30135,31295,1248.0,1442.0,,40.6516458,-75.4440964,42.331427,-83.0457538
122,2013-01-06,3435,31295,31136,1219.0,1440.0,,42.331427,-83.0457538,30.3321838,-81.655651
123,2013-01-06,3630,30135,31295,559.0,749.0,,40.6516458,-75.4440964,42.331427,-83.0457538
124,2013-01-06,3679,30685,31295,646.0,908.0,,40.5478429,-88.864698,42.331427,-83.0457538
125,2013-01-06,3758,30135,31295,1700.0,1849.0,,40.6516458,-75.4440964,42.331427,-83.0457538
126,2013-01-06,3940,31295,35412,1544.0,1722.0,,42.331427,-83.0457538,35.9606384,-83.9207392
127,2013-01-06,3957,35412,31295,733.0,912.0,,35.9606384,-83.9207392,42.331427,-83.0457538
128,2013-01-06,3958,31295,35412,1024.0,1149.0,,42.331427,-83.0457538,35.9606384,-83.9207392
129,2013-01-06,3891,30685,31295,1643.0,1915.0,,40.5478429,-88.864698,42.331427,-83.0457538
130,2013-01-06,3891,31295,30685,1529.0,1542.0,,42.331427,-83.0457538,40.5478429,-88.864698
131,2013-01-06,3933,35412,31295,1655.0,1841.0,,35.9606384,-83.9207392,42.331427,-83.0457538
132,2013-01-06,3936,31295,30135,1359.0,1509.0,,42.331427,-83.0457538,40.6516458,-75.4440964
133,2013-01-06,4096,31295,35412,2016.0,2141.0,,42.331427,-83.0457538,35.9606384,-83.9207392
134,2013-01-06,4263,35412,31295,1246.0,1447.0,,35.9606384,-83.9207392,42.331427,-83.0457538
135,2013-01-06,4264,30529,31295,547.0,810.0,,41.7637111,-72.6850932,42.331427,-83.0457538
136,2013-01-06,4245,31295,30685,2007.0,2023.0,,42.331427,-83.0457538,40.5478429,-88.864698
137,2013-01-06,3288,31136,31295,1418.0,1628.0,,30.3321838,-81.655651,42.331427,-83.0457538
138,2013-01-06,1449,31295,30529,1545.0,1749.0,,42.331427,-83.0457538,41.7637111,-72.6850932
